code,date,sec_code,change_pct,net_amount_main,net_pct_main,net_amount_xl,net_pct_xl,net_amount_l,net_pct_l,net_amount_m,net_pct_m,net_amount_s,net_pct_s
,2025-11-05 00:00:00+08:00,600238.XSHG,1.9,151.0,2.033,-111.0,-1.494,262.0,3.527,81.0,1.09,-18.0,-0.242
,2025-11-06 00:00:00+08:00,600238.XSHG,-1.86,-610.0,-13.857,111.0,2.522,-721.0,-16.379,-158.0,-3.589,28.0,0.636
,2025-11-07 00:00:00+08:00,600238.XSHG,-0.29,-12.0,-0.31,149.0,3.844,-161.0,-4.154,-17.0,-0.439,-5.0,-0.129
,2025-11-10 00:00:00+08:00,600238.XSHG,-0.15,732.0,16.498,328.0,7.392,404.0,9.105,-27.0,-0.609,-24.0,-0.541
,2025-11-11 00:00:00+08:00,600238.XSHG,-0.29,143.0,4.518,28.0,0.885,115.0,3.633,-37.0,-1.169,24.0,0.758
,2025-11-12 00:00:00+08:00,600238.XSHG,-0.88,28.0,0.716,100.0,2.558,-72.0,-1.842,-159.0,-4.068,33.0,0.844
,2025-11-13 00:00:00+08:00,600238.XSHG,0.44,169.0,6.433,332.0,12.638,-163.0,-6.205,-103.0,-3.921,8.0,0.305
,2025-11-14 00:00:00+08:00,600238.XSHG,-0.29,-623.0,-11.06,-52.0,-0.923,-571.0,-10.137,-15.0,-0.266,-10.0,-0.178
,2025-11-17 00:00:00+08:00,600238.XSHG,3.25,683.0,9.904,-56.0,-0.812,739.0,10.716,-75.0,-1.088,-39.0,-0.566
,2025-11-18 00:00:00+08:00,600238.XSHG,-0.57,-363.0,-8.351,251.0,5.774,-614.0,-14.125,-101.0,-2.323,-12.0,-0.276
,2025-11-19 00:00:00+08:00,600238.XSHG,-3.31,-358.0,-5.1,-344.0,-4.901,-14.0,-0.199,-71.0,-1.012,-50.0,-0.712
,2025-11-20 00:00:00+08:00,600238.XSHG,-1.05,346.0,10.686,239.0,7.381,107.0,3.305,88.0,2.718,-37.0,-1.143
,2025-11-21 00:00:00+08:00,600238.XSHG,-1.82,-25.0,-0.751,139.0,4.177,-164.0,-4.928,91.0,2.734,-17.0,-0.511
,2025-11-24 00:00:00+08:00,600238.XSHG,2.94,222.0,7.616,114.0,3.911,108.0,3.705,189.0,6.484,-10.0,-0.343
,2025-11-25 00:00:00+08:00,600238.XSHG,1.81,346.0,12.37,376.0,13.443,-30.0,-1.073,25.0,0.894,13.0,0.465
,2025-11-26 00:00:00+08:00,600238.XSHG,-0.74,-195.0,-8.449,0.0,0.0,-195.0,-8.449,-44.0,-1.906,-3.0,-0.13
,2025-11-27 00:00:00+08:00,600238.XSHG,0.15,151.0,7.881,0.0,0.0,151.0,7.881,41.0,2.14,-8.0,-0.418
,2025-11-28 00:00:00+08:00,600238.XSHG,0.45,-430.0,-19.51,-295.0,-13.385,-135.0,-6.125,-33.0,-1.497,15.0,0.681
,2025-12-01 00:00:00+08:00,600238.XSHG,0.0,77.0,2.379,0.0,0.0,77.0,2.379,-120.0,-3.707,37.0,1.143
,2025-12-02 00:00:00+08:00,600238.XSHG,-0.75,-383.0,-15.388,-140.0,-5.625,-243.0,-9.763,-38.0,-1.527,12.0,0.482
,2025-12-03 00:00:00+08:00,600238.XSHG,2.55,575.0,12.64,238.0,5.232,337.0,7.408,-108.0,-2.374,-10.0,-0.22
,2025-12-04 00:00:00+08:00,600238.XSHG,-2.92,-507.0,-15.373,-115.0,-3.487,-392.0,-11.886,-68.0,-2.062,-8.0,-0.243
,2025-12-05 00:00:00+08:00,600238.XSHG,-2.25,-422.0,-10.632,0.0,0.0,-422.0,-10.632,-301.0,-7.584,-22.0,-0.554
,2025-12-08 00:00:00+08:00,600238.XSHG,-1.53,-1181.0,-24.073,-46.0,-0.938,-1135.0,-23.135,-3.0,-0.061,-11.0,-0.224
,2025-12-09 00:00:00+08:00,600238.XSHG,1.56,377.0,10.849,0.0,0.0,377.0,10.849,91.0,2.619,-12.0,-0.345
,2025-12-10 00:00:00+08:00,600238.XSHG,3.08,446.0,6.647,24.0,0.358,422.0,6.289,164.0,2.444,-78.0,-1.162
,2025-12-11 00:00:00+08:00,600238.XSHG,-0.75,-344.0,-10.453,0.0,0.0,-344.0,-10.453,44.0,1.337,15.0,0.456
,2025-12-12 00:00:00+08:00,600238.XSHG,-1.66,-753.0,-22.915,-314.0,-9.556,-439.0,-13.36,-158.0,-4.808,8.0,0.243
,2025-12-15 00:00:00+08:00,600238.XSHG,0.77,121.0,5.801,155.0,7.43,-34.0,-1.63,-19.0,-0.911,-6.0,-0.288
,2025-12-16 00:00:00+08:00,600238.XSHG,-1.68,-129.0,-6.869,0.0,0.0,-129.0,-6.869,-209.0,-11.129,3.0,0.16
,2025-12-17 00:00:00+08:00,600238.XSHG,-0.31,-262.0,-13.087,-113.0,-5.644,-149.0,-7.443,-103.0,-5.145,16.0,0.799
,2025-12-18 00:00:00+08:00,600238.XSHG,-0.93,-15.0,-0.743,0.0,0.0,-15.0,-0.743,-22.0,-1.089,-17.0,-0.842
,2025-12-19 00:00:00+08:00,600238.XSHG,2.66,133.0,4.081,255.0,7.824,-122.0,-3.743,-50.0,-1.534,38.0,1.166
,2025-12-22 00:00:00+08:00,600238.XSHG,5.03,1418.0,20.616,979.0,14.234,439.0,6.383,23.0,0.334,-1.0,-0.015
,2025-12-23 00:00:00+08:00,600238.XSHG,-2.9,-1702.0,-14.556,-354.0,-3.027,-1348.0,-11.528,-319.0,-2.728,42.0,0.359
,2025-12-24 00:00:00+08:00,600238.XSHG,-2.54,-350.0,-5.829,-304.0,-5.063,-46.0,-0.766,9.0,0.15,-9.0,-0.15
,2025-12-25 00:00:00+08:00,600238.XSHG,-0.31,271.0,7.587,0.0,0.0,271.0,7.587,-253.0,-7.083,4.0,0.112
,2025-01-02 00:00:00+08:00,600259.XSHG,-2.59,127.0,1.388,18.0,0.197,109.0,1.192,109.0,1.192,-122.0,-1.334
,2025-01-03 00:00:00+08:00,600259.XSHG,-0.92,740.0,7.342,128.0,1.27,612.0,6.072,-106.0,-1.052,-80.0,-0.794
,2025-01-06 00:00:00+08:00,600259.XSHG,9.99,3164.0,6.267,1192.0,2.361,1972.0,3.906,71.0,0.141,6.0,0.012
,2025-01-07 00:00:00+08:00,600259.XSHG,1.52,2191.0,4.028,2810.0,5.166,-619.0,-1.138,-74.0,-0.136,-57.0,-0.105
,2025-01-08 00:00:00+08:00,600259.XSHG,-1.63,1608.0,4.935,1745.0,5.356,-137.0,-0.42,-490.0,-1.504,7.0,0.021
,2025-01-09 00:00:00+08:00,600259.XSHG,0.03,-1593.0,-5.519,41.0,0.142,-1634.0,-5.661,-472.0,-1.635,124.0,0.43
,2025-01-10 00:00:00+08:00,600259.XSHG,0.91,1818.0,5.017,1756.0,4.846,62.0,0.171,201.0,0.555,8.0,0.022
,2025-01-13 00:00:00+08:00,600259.XSHG,3.05,-445.0,-0.812,295.0,0.538,-740.0,-1.351,-165.0,-0.301,-24.0,-0.044
,2025-01-14 00:00:00+08:00,600259.XSHG,1.43,-327.0,-0.721,-1450.0,-3.199,1123.0,2.478,-413.0,-0.911,6.0,0.013
,2025-01-15 00:00:00+08:00,600259.XSHG,-2.02,-1958.0,-4.691,-33.0,-0.079,-1925.0,-4.612,136.0,0.326,-29.0,-0.069
,2025-01-16 00:00:00+08:00,600259.XSHG,-0.82,-2408.0,-8.734,-554.0,-2.009,-1854.0,-6.724,-406.0,-1.473,137.0,0.497
,2025-01-17 00:00:00+08:00,600259.XSHG,-0.43,-2445.0,-10.842,-1671.0,-7.41,-774.0,-3.432,-337.0,-1.494,45.0,0.2
,2025-01-20 00:00:00+08:00,600259.XSHG,-2.49,-1101.0,-5.034,-6.0,-0.027,-1095.0,-5.006,-126.0,-0.576,14.0,0.064
,2025-01-21 00:00:00+08:00,600259.XSHG,-0.58,-1931.0,-8.332,-277.0,-1.195,-1654.0,-7.137,-83.0,-0.358,1.0,0.004
,2025-01-22 00:00:00+08:00,600259.XSHG,-1.57,-1239.0,-9.525,-11.0,-0.085,-1228.0,-9.44,-333.0,-2.56,83.0,0.638
,2025-01-23 00:00:00+08:00,600259.XSHG,0.24,742.0,3.648,973.0,4.784,-231.0,-1.136,-225.0,-1.106,-57.0,-0.28
,2025-01-24 00:00:00+08:00,600259.XSHG,1.07,-13.0,-0.096,-161.0,-1.189,148.0,1.093,-436.0,-3.221,181.0,1.337
,2025-01-27 00:00:00+08:00,600259.XSHG,-2.81,-1694.0,-13.503,-472.0,-3.762,-1222.0,-9.741,-482.0,-3.842,-27.0,-0.215
,2025-02-05 00:00:00+08:00,600259.XSHG,2.82,1555.0,8.2,849.0,4.477,706.0,3.723,-142.0,-0.749,-19.0,-0.1
,2025-02-06 00:00:00+08:00,600259.XSHG,4.32,4112.0,13.616,1398.0,4.629,2714.0,8.987,342.0,1.132,-112.0,-0.371
,2025-02-07 00:00:00+08:00,600259.XSHG,-0.95,-1020.0,-4.561,-159.0,-0.711,-861.0,-3.85,-469.0,-2.097,-55.0,-0.246
,2025-02-10 00:00:00+08:00,600259.XSHG,0.53,949.0,6.05,-273.0,-1.741,1222.0,7.791,77.0,0.491,-80.0,-0.51
,2025-02-11 00:00:00+08:00,600259.XSHG,-0.33,-884.0,-5.346,-398.0,-2.407,-486.0,-2.939,34.0,0.206,-81.0,-0.49
,2025-02-12 00:00:00+08:00,600259.XSHG,-0.03,-770.0,-4.17,-950.0,-5.144,180.0,0.975,-118.0,-0.639,-75.0,-0.406
,2025-02-13 00:00:00+08:00,600259.XSHG,-2.39,-1922.0,-11.927,-656.0,-4.071,-1266.0,-7.856,-619.0,-3.841,52.0,0.323
,2025-02-14 00:00:00+08:00,600259.XSHG,-0.41,-1289.0,-10.393,-572.0,-4.612,-717.0,-5.781,-69.0,-0.556,-28.0,-0.226
,2025-02-17 00:00:00+08:00,600259.XSHG,-0.61,-1021.0,-8.272,-376.0,-3.046,-645.0,-5.226,-409.0,-3.314,0.0,0.0
,2025-02-18 00:00:00+08:00,600259.XSHG,-1.75,-1806.0,-14.664,-1039.0,-8.436,-767.0,-6.228,-305.0,-2.476,-44.0,-0.357
,2025-02-19 00:00:00+08:00,600259.XSHG,2.48,1841.0,14.257,555.0,4.298,1286.0,9.959,-100.0,-0.774,76.0,0.589
,2025-02-20 00:00:00+08:00,600259.XSHG,5.59,7960.0,11.154,6018.0,8.433,1942.0,2.721,-858.0,-1.202,-159.0,-0.223
,2025-02-21 00:00:00+08:00,600259.XSHG,-2.0,-2185.0,-7.885,-1275.0,-4.601,-910.0,-3.284,-501.0,-1.808,114.0,0.411
,2025-02-24 00:00:00+08:00,600259.XSHG,0.86,825.0,3.236,399.0,1.565,426.0,1.671,-133.0,-0.522,5.0,0.02
,2025-02-25 00:00:00+08:00,600259.XSHG,-1.04,-866.0,-4.722,-150.0,-0.818,-716.0,-3.904,60.0,0.327,85.0,0.463
,2025-02-26 00:00:00+08:00,600259.XSHG,-0.33,-2783.0,-14.172,-1961.0,-9.986,-822.0,-4.186,-236.0,-1.202,-31.0,-0.158
,2025-02-27 00:00:00+08:00,600259.XSHG,-0.5,-2153.0,-12.773,-763.0,-4.527,-1390.0,-8.246,-30.0,-0.178,130.0,0.771
,2025-02-28 00:00:00+08:00,600259.XSHG,-1.16,-794.0,-4.68,23.0,0.136,-817.0,-4.816,-581.0,-3.425,76.0,0.448
,2025-03-03 00:00:00+08:00,600259.XSHG,0.74,767.0,3.125,914.0,3.724,-147.0,-0.599,-147.0,-0.599,14.0,0.057
,2025-03-04 00:00:00+08:00,600259.XSHG,4.5,-463.0,-0.806,1581.0,2.753,-2044.0,-3.559,-11.0,-0.019,-5.0,-0.009
,2025-03-05 00:00:00+08:00,600259.XSHG,-2.74,-2985.0,-8.211,-709.0,-1.95,-2276.0,-6.261,-110.0,-0.303,68.0,0.187
,2025-03-06 00:00:00+08:00,600259.XSHG,0.13,-302.0,-1.082,1214.0,4.351,-1516.0,-5.433,74.0,0.265,-19.0,-0.068
,2025-03-07 00:00:00+08:00,600259.XSHG,2.16,4753.0,10.174,1700.0,3.639,3053.0,6.535,-230.0,-0.492,-173.0,-0.37
,2025-03-10 00:00:00+08:00,600259.XSHG,1.73,-529.0,-1.112,530.0,1.114,-1059.0,-2.226,15.0,0.032,-35.0,-0.074
,2025-03-11 00:00:00+08:00,600259.XSHG,5.96,12201.0,16.177,8087.0,10.722,4114.0,5.455,166.0,0.22,-80.0,-0.106
,2025-03-12 00:00:00+08:00,600259.XSHG,0.06,3539.0,5.343,3323.0,5.017,216.0,0.326,-979.0,-1.478,-137.0,-0.207
,2025-03-13 00:00:00+08:00,600259.XSHG,1.13,1270.0,3.04,969.0,2.319,301.0,0.72,696.0,1.666,-129.0,-0.309
,2025-03-14 00:00:00+08:00,600259.XSHG,-0.82,-3537.0,-9.653,-2355.0,-6.427,-1182.0,-3.226,-516.0,-1.408,111.0,0.303
,2025-03-17 00:00:00+08:00,600259.XSHG,0.38,548.0,1.434,1159.0,3.033,-611.0,-1.599,-116.0,-0.304,-93.0,-0.243
,2025-03-18 00:00:00+08:00,600259.XSHG,3.87,7414.0,12.11,5452.0,8.905,1962.0,3.205,-350.0,-0.572,11.0,0.018
,2025-03-19 00:00:00+08:00,600259.XSHG,0.57,484.0,1.519,-222.0,-0.697,706.0,2.215,-210.0,-0.659,-15.0,-0.047
,2025-03-20 00:00:00+08:00,600259.XSHG,-2.35,-611.0,-1.989,-116.0,-0.378,-495.0,-1.611,-540.0,-1.757,2.0,0.007
,2025-03-21 00:00:00+08:00,600259.XSHG,-3.12,-1589.0,-6.079,377.0,1.442,-1966.0,-7.521,-508.0,-1.943,10.0,0.038
,2025-03-24 00:00:00+08:00,600259.XSHG,-0.98,-906.0,-4.434,381.0,1.865,-1287.0,-6.298,-692.0,-3.387,112.0,0.548
,2025-03-25 00:00:00+08:00,600259.XSHG,0.51,-612.0,-2.594,-835.0,-3.539,223.0,0.945,-353.0,-1.496,10.0,0.042
,2025-03-26 00:00:00+08:00,600259.XSHG,2.85,3803.0,10.72,1874.0,5.282,1929.0,5.437,118.0,0.333,-91.0,-0.257
,2025-03-27 00:00:00+08:00,600259.XSHG,-0.79,749.0,3.423,-209.0,-0.955,958.0,4.378,-126.0,-0.576,-54.0,-0.247
,2025-03-28 00:00:00+08:00,600259.XSHG,2.93,982.0,2.547,586.0,1.52,396.0,1.027,-77.0,-0.2,43.0,0.112
,2025-03-31 00:00:00+08:00,600259.XSHG,-5.32,-2994.0,-8.619,-2583.0,-7.436,-411.0,-1.183,-519.0,-1.494,-16.0,-0.046
,2025-04-01 00:00:00+08:00,600259.XSHG,1.92,554.0,2.248,570.0,2.313,-16.0,-0.065,174.0,0.706,14.0,0.057
,2025-04-02 00:00:00+08:00,600259.XSHG,3.03,4129.0,11.54,2385.0,6.666,1744.0,4.874,-774.0,-2.163,-44.0,-0.123
,2025-04-03 00:00:00+08:00,600259.XSHG,3.52,2927.0,4.65,2307.0,3.665,620.0,0.985,21.0,0.033,33.0,0.052
,2025-04-07 00:00:00+08:00,600259.XSHG,-5.64,-2956.0,-2.756,-118.0,-0.11,-2838.0,-2.646,-858.0,-0.8,44.0,0.041
,2025-04-08 00:00:00+08:00,600259.XSHG,8.19,8620.0,9.397,6308.0,6.876,2312.0,2.52,-598.0,-0.652,-36.0,-0.039
,2025-04-09 00:00:00+08:00,600259.XSHG,0.78,-3040.0,-3.007,-2650.0,-2.621,-390.0,-0.386,-312.0,-0.309,8.0,0.008
,2025-04-10 00:00:00+08:00,600259.XSHG,-2.2,977.0,1.27,3169.0,4.118,-2192.0,-2.848,-853.0,-1.108,-34.0,-0.044
,2025-04-11 00:00:00+08:00,600259.XSHG,-2.85,-4434.0,-7.466,-1950.0,-3.283,-2484.0,-4.182,-1073.0,-1.807,-127.0,-0.214
,2025-04-14 00:00:00+08:00,600259.XSHG,0.93,3848.0,9.019,2830.0,6.633,1018.0,2.386,120.0,0.281,-109.0,-0.255
,2025-04-15 00:00:00+08:00,600259.XSHG,0.47,2638.0,6.023,3600.0,8.22,-962.0,-2.197,-220.0,-0.502,88.0,0.201
,2025-04-16 00:00:00+08:00,600259.XSHG,0.28,1461.0,3.695,575.0,1.454,886.0,2.241,341.0,0.863,-120.0,-0.304
,2025-04-17 00:00:00+08:00,600259.XSHG,-2.08,-4541.0,-14.256,-1979.0,-6.213,-2562.0,-8.043,-577.0,-1.811,-3.0,-0.009
,2025-04-18 00:00:00+08:00,600259.XSHG,-5.96,-8156.0,-17.812,-5383.0,-11.756,-2773.0,-6.056,-341.0,-0.745,-108.0,-0.236
,2025-04-21 00:00:00+08:00,600259.XSHG,3.28,2796.0,8.294,1434.0,4.254,1362.0,4.04,146.0,0.433,-4.0,-0.012
,2025-04-22 00:00:00+08:00,600259.XSHG,-0.85,-893.0,-4.273,-254.0,-1.215,-639.0,-3.058,-144.0,-0.689,12.0,0.057
,2025-04-23 00:00:00+08:00,600259.XSHG,0.94,321.0,1.477,604.0,2.779,-283.0,-1.302,-531.0,-2.443,80.0,0.368
,2025-04-24 00:00:00+08:00,600259.XSHG,-1.6,-333.0,-2.192,-13.0,-0.086,-320.0,-2.106,-305.0,-2.007,-55.0,-0.362
,2025-04-25 00:00:00+08:00,600259.XSHG,2.34,2552.0,9.444,3193.0,11.816,-641.0,-2.372,-74.0,-0.274,8.0,0.03
,2025-04-28 00:00:00+08:00,600259.XSHG,3.3,4671.0,13.532,2475.0,7.17,2196.0,6.362,156.0,0.452,-139.0,-0.403
,2025-04-29 00:00:00+08:00,600259.XSHG,1.29,713.0,2.286,-502.0,-1.61,1215.0,3.896,174.0,0.558,-8.0,-0.026
,2025-04-30 00:00:00+08:00,600259.XSHG,-0.44,207.0,0.692,908.0,3.036,-701.0,-2.344,-713.0,-2.384,-66.0,-0.221
,2025-05-06 00:00:00+08:00,600259.XSHG,10.0,23045.0,19.786,20672.0,17.748,2373.0,2.037,99.0,0.085,-48.0,-0.041
,2025-05-07 00:00:00+08:00,600259.XSHG,-3.41,-10769.0,-13.124,-7817.0,-9.527,-2952.0,-3.598,-73.0,-0.089,38.0,0.046
,2025-05-08 00:00:00+08:00,600259.XSHG,0.99,-1766.0,-3.629,-1168.0,-2.4,-598.0,-1.229,483.0,0.993,-30.0,-0.062
,2025-05-09 00:00:00+08:00,600259.XSHG,-1.63,-2727.0,-6.886,190.0,0.48,-2917.0,-7.366,-1144.0,-2.889,126.0,0.318
,2025-05-12 00:00:00+08:00,600259.XSHG,3.92,9734.0,13.268,6947.0,9.469,2787.0,3.799,-288.0,-0.393,-91.0,-0.124
,2025-05-13 00:00:00+08:00,600259.XSHG,-2.15,-4030.0,-8.438,-2004.0,-4.196,-2026.0,-4.242,-351.0,-0.735,-122.0,-0.255
,2025-05-14 00:00:00+08:00,600259.XSHG,8.16,24165.0,18.42,23361.0,17.807,804.0,0.613,-542.0,-0.413,92.0,0.07
,2025-05-15 00:00:00+08:00,600259.XSHG,1.68,7551.0,5.375,2370.0,1.687,5181.0,3.688,-330.0,-0.235,-59.0,-0.042
,2025-05-16 00:00:00+08:00,600259.XSHG,-2.21,-1004.0,-1.128,1850.0,2.078,-2854.0,-3.206,-965.0,-1.084,11.0,0.012
,2025-05-19 00:00:00+08:00,600259.XSHG,2.12,-2541.0,-2.959,-1635.0,-1.904,-906.0,-1.055,479.0,0.558,63.0,0.073
,2025-05-20 00:00:00+08:00,600259.XSHG,10.0,18315.0,10.752,18422.0,10.814,-107.0,-0.063,497.0,0.292,76.0,0.045
,2025-05-21 00:00:00+08:00,600259.XSHG,-4.31,-7479.0,-7.039,-5711.0,-5.375,-1768.0,-1.664,-626.0,-0.589,81.0,0.076
,2025-05-22 00:00:00+08:00,600259.XSHG,-0.72,-4632.0,-6.894,-1951.0,-2.904,-2681.0,-3.99,648.0,0.964,86.0,0.128
,2025-05-23 00:00:00+08:00,600259.XSHG,0.32,-1108.0,-1.632,-14.0,-0.021,-1094.0,-1.611,27.0,0.04,59.0,0.087
,2025-05-26 00:00:00+08:00,600259.XSHG,-1.19,-5303.0,-9.838,-1295.0,-2.402,-4008.0,-7.435,-233.0,-0.432,9.0,0.017
,2025-05-27 00:00:00+08:00,600259.XSHG,-2.46,-763.0,-1.19,-1190.0,-1.856,427.0,0.666,-604.0,-0.942,-263.0,-0.41
,2025-05-28 00:00:00+08:00,600259.XSHG,4.28,6357.0,9.366,5972.0,8.799,385.0,0.567,257.0,0.379,-66.0,-0.097
,2025-05-29 00:00:00+08:00,600259.XSHG,-1.21,-3033.0,-6.754,-2258.0,-5.028,-775.0,-1.726,-538.0,-1.198,-14.0,-0.031
,2025-05-30 00:00:00+08:00,600259.XSHG,-2.34,-1465.0,-3.778,-1099.0,-2.835,-366.0,-0.944,-956.0,-2.466,-51.0,-0.132
,2025-06-03 00:00:00+08:00,600259.XSHG,10.0,35646.0,26.874,32959.0,24.849,2687.0,2.026,-468.0,-0.353,-67.0,-0.051
,2025-06-04 00:00:00+08:00,600259.XSHG,10.0,21553.0,17.615,21838.0,17.848,-285.0,-0.233,-238.0,-0.195,-6.0,-0.005
,2025-06-05 00:00:00+08:00,600259.XSHG,5.15,15098.0,6.156,19339.0,7.886,-4241.0,-1.729,-2009.0,-0.819,-156.0,-0.064
,2025-06-06 00:00:00+08:00,600259.XSHG,-3.32,-8811.0,-6.924,-5890.0,-4.629,-2921.0,-2.295,-783.0,-0.615,-34.0,-0.027
,2025-06-09 00:00:00+08:00,600259.XSHG,-1.23,-30030.0,-14.93,-29220.0,-14.527,-810.0,-0.403,1695.0,0.843,220.0,0.109
,2025-06-10 00:00:00+08:00,600259.XSHG,-0.25,646.0,0.325,2440.0,1.227,-1794.0,-0.902,529.0,0.266,18.0,0.009
,2025-06-11 00:00:00+08:00,600259.XSHG,4.79,14655.0,5.914,15749.0,6.355,-1094.0,-0.441,164.0,0.066,152.0,0.061
,2025-06-12 00:00:00+08:00,600259.XSHG,-3.29,-17750.0,-11.655,-15586.0,-10.234,-2164.0,-1.421,-810.0,-0.532,50.0,0.033
,2025-06-13 00:00:00+08:00,600259.XSHG,5.53,6493.0,3.595,5648.0,3.127,845.0,0.468,-474.0,-0.262,-24.0,-0.013
,2025-06-16 00:00:00+08:00,600259.XSHG,10.0,29078.0,9.825,28893.0,9.763,185.0,0.063,-559.0,-0.189,-51.0,-0.017
,2025-06-17 00:00:00+08:00,600259.XSHG,-6.65,-21656.0,-9.107,-17915.0,-7.534,-3741.0,-1.573,23.0,0.01,81.0,0.034
,2025-06-18 00:00:00+08:00,600259.XSHG,-5.07,-26096.0,-15.282,-19332.0,-11.321,-6764.0,-3.961,237.0,0.139,185.0,0.108
,2025-06-19 00:00:00+08:00,600259.XSHG,-2.63,-1726.0,-1.912,-267.0,-0.296,-1459.0,-1.616,-651.0,-0.721,73.0,0.081
,2025-06-20 00:00:00+08:00,600259.XSHG,-1.13,-15169.0,-17.786,-13239.0,-15.523,-1930.0,-2.263,-39.0,-0.046,51.0,0.06
,2025-06-23 00:00:00+08:00,600259.XSHG,0.63,791.0,0.945,2464.0,2.943,-1673.0,-1.998,-211.0,-0.252,404.0,0.483
,2025-06-24 00:00:00+08:00,600259.XSHG,0.32,-4062.0,-5.061,-1643.0,-2.047,-2419.0,-3.014,367.0,0.457,-34.0,-0.042
,2025-06-25 00:00:00+08:00,600259.XSHG,-0.45,-6050.0,-8.518,-6446.0,-9.075,396.0,0.558,-380.0,-0.535,-21.0,-0.03
,2025-06-26 00:00:00+08:00,600259.XSHG,-4.18,-6236.0,-6.319,-1771.0,-1.795,-4465.0,-4.525,-1118.0,-1.133,23.0,0.023
,2025-06-27 00:00:00+08:00,600259.XSHG,1.37,2661.0,3.234,1225.0,1.489,1436.0,1.745,-382.0,-0.464,-26.0,-0.032
,2025-06-30 00:00:00+08:00,600259.XSHG,3.79,3943.0,3.91,1743.0,1.729,2200.0,2.182,-147.0,-0.146,13.0,0.013
,2025-07-01 00:00:00+08:00,600259.XSHG,-1.6,-8319.0,-10.734,-6486.0,-8.369,-1833.0,-2.365,167.0,0.215,34.0,0.044
,2025-07-02 00:00:00+08:00,600259.XSHG,0.23,4386.0,4.938,3380.0,3.806,1006.0,1.133,62.0,0.07,-103.0,-0.116
,2025-07-03 00:00:00+08:00,600259.XSHG,0.65,6049.0,9.19,7103.0,10.791,-1054.0,-1.601,-143.0,-0.217,19.0,0.029
,2025-07-04 00:00:00+08:00,600259.XSHG,-6.22,-24721.0,-21.12,-16643.0,-14.219,-8078.0,-6.901,469.0,0.401,127.0,0.109
,2025-07-07 00:00:00+08:00,600259.XSHG,3.4,11257.0,15.459,7048.0,9.679,4209.0,5.78,-663.0,-0.91,-108.0,-0.148
,2025-07-08 00:00:00+08:00,600259.XSHG,5.71,19031.0,14.386,14936.0,11.291,4095.0,3.096,-993.0,-0.751,-116.0,-0.088
,2025-07-09 00:00:00+08:00,600259.XSHG,-2.85,-5800.0,-8.014,-2734.0,-3.778,-3066.0,-4.237,-727.0,-1.005,-28.0,-0.039
,2025-07-10 00:00:00+08:00,600259.XSHG,5.12,-8575.0,-5.566,-12238.0,-7.944,3663.0,2.378,583.0,0.378,6.0,0.004
,2025-07-11 00:00:00+08:00,600259.XSHG,5.52,7940.0,4.058,8856.0,4.526,-916.0,-0.468,-597.0,-0.305,16.0,0.008
,2025-07-14 00:00:00+08:00,600259.XSHG,-4.8,-13894.0,-10.502,-6967.0,-5.266,-6927.0,-5.236,29.0,0.022,21.0,0.016
,2025-07-15 00:00:00+08:00,600259.XSHG,-2.29,-1102.0,-1.312,767.0,0.913,-1869.0,-2.225,-1218.0,-1.45,-573.0,-0.682
,2025-07-16 00:00:00+08:00,600259.XSHG,-0.02,-2470.0,-3.864,-227.0,-0.355,-2243.0,-3.509,-679.0,-1.062,-229.0,-0.358
,2025-07-17 00:00:00+08:00,600259.XSHG,1.29,3021.0,4.537,2971.0,4.462,50.0,0.075,-502.0,-0.754,-7.0,-0.011
,2025-07-18 00:00:00+08:00,600259.XSHG,1.9,4785.0,3.771,3393.0,2.674,1392.0,1.097,75.0,0.059,37.0,0.029
,2025-07-21 00:00:00+08:00,600259.XSHG,2.6,4832.0,4.194,6262.0,5.435,-1430.0,-1.241,-1388.0,-1.205,49.0,0.043
,2025-07-22 00:00:00+08:00,600259.XSHG,3.23,18341.0,13.531,18397.0,13.572,-56.0,-0.041,-983.0,-0.725,1.0,0.001
,2025-07-23 00:00:00+08:00,600259.XSHG,-2.7,-11249.0,-9.395,-9133.0,-7.628,-2116.0,-1.767,-1242.0,-1.037,102.0,0.085
,2025-07-24 00:00:00+08:00,600259.XSHG,9.99,53860.0,20.315,55350.0,20.877,-1490.0,-0.562,-1057.0,-0.399,-93.0,-0.035
,2025-07-25 00:00:00+08:00,600259.XSHG,1.59,-13423.0,-5.094,-10627.0,-4.033,-2796.0,-1.061,5.0,0.002,133.0,0.05
,2025-07-28 00:00:00+08:00,600259.XSHG,3.09,9626.0,4.361,8558.0,3.877,1068.0,0.484,338.0,0.153,42.0,0.019
,2025-07-29 00:00:00+08:00,600259.XSHG,-4.89,-24925.0,-13.873,-18985.0,-10.567,-5940.0,-3.306,-4.0,-0.002,239.0,0.133
,2025-07-30 00:00:00+08:00,600259.XSHG,-1.93,-4163.0,-3.496,-2243.0,-1.884,-1920.0,-1.612,-1122.0,-0.942,-172.0,-0.144
,2025-07-31 00:00:00+08:00,600259.XSHG,-1.02,-7223.0,-8.801,-3267.0,-3.981,-3956.0,-4.82,-30.0,-0.037,70.0,0.085
,2025-08-01 00:00:00+08:00,600259.XSHG,-1.35,-548.0,-0.753,207.0,0.284,-755.0,-1.038,-538.0,-0.739,-15.0,-0.021
